movie_id,director_id
3963,713
1668,714
1670,715
1671,716
1672,717
1674,718
1876,718
1676,719
3119,719
1679,720
1680,721
1682,722
2176,722
1683,723
2072,723
3194,723
3453,723
1684,724
2330,724
1687,726
1688,727
1691,728
2505,728
3877,728
1693,729
3009,729
3957,729
4861,729
1694,730
1695,731
1759,731
1979,731
2023,731
4828,731
1696,732
1701,733
1704,734
3256,734
1705,735
1706,736
2064,736
1707,737
1710,738
1715,739
3767,739
4499,739
4898,739
1716,740
2871,740
1717,741
3234,741
1719,742
2044,742
1721,743
1722,744
1723,745
2683,745
1724,746
1725,747
2126,747
1728,748
1731,750
1732,751
1733,752
1734,753
1735,754
3170,754
1738,755
1743,756
2166,756
1744,757
1844,757
2089,757
2097,757
1746,758
1747,759
1751,760
1762,761
1776,762
2438,762
3174,762
3385,762
4858,762
1781,763
2332,763
2583,763
2987,763
1782,764
1792,765
1793,766
2142,766
4542,766
1795,768
2117,768
1800,769
2645,769
3027,769
4067,769
1801,770
3676,770
1804,771
2924,771
1805,772
2122,772
1809,773
2967,773
1810,774
2315,774
1814,775
2826,775
1818,776
1820,777
1821,778
2004,778
2168,778
2312,778
3543,778
3610,778
3907,778
4083,778
4191,778
4267,778
5016,778
1823,779
3392,779
1824,780
1826,781
2150,781
2256,781
1837,782
1854,783
3943,783
1856,784
1859,785
1860,786
2969,786
1861,787
1864,788
1866,789
1998,789
4030,789
1873,790
2449,790
2898,790
1879,791
1881,792
2707,792
2888,792
2902,792
3451,792
3481,792
3825,792
1884,793
1888,794
1890,795
4408,795
4649,795
1898,796
1900,797
2140,797
2177,797
2180,797
2366,797
2477,797
2625,797
2779,797
3100,797
1901,798
2497,798
3444,798
1902,799
3126,799
1909,800
4683,800
1913,801
1914,802
1917,803
1918,804
2308,804
1919,805
2418,805
3732,805
3757,805
1923,806
3106,806
3197,806
1924,807
1928,808
1929,809
3745,809
1930,810
2008,810
1931,811
1934,812
2425,812
2474,812
3712,812
4895,812
1935,813
1937,814
1942,815
2290,815
1943,816
1944,817
3405,817
1945,818
2060,818
1947,819
1950,820
2774,820
1951,821
1952,822
1954,823
1955,824
3506,824
1957,825
1958,826
1959,827
3054,827
1960,828
2528,828
3855,828
1961,829
1962,830
2222,830
3984,830
1965,831
1966,832
2781,832
4314,832
1976,833
2841,833
4380,833
1978,834
1984,835
1985,836
2772,836
1986,837
2329,837
2572,837
1989,838
3485,838
1990,839
2287,839
2327,839
1991,840
1992,841
1996,842
3710,842
1997,843
2001,844
2596,844
2734,844
2881,844
3772,844
4412,844
2003,845
2005,846
2006,847
3187,847
2007,848
2011,850
2013,851
2014,852
2015,853
2078,853
2016,854
4223,854
2019,855
2397,855
2603,855
2026,856
3346,856
2030,857
2032,858
2196,858
5012,858
2033,859
2034,860
4104,860
2038,861
2543,861
2884,861
3002,861
3970,861
4823,861
2041,862
2887,862
3206,862
2043,863
3789,863
2045,864
2046,865
2058,866
2806,866
2062,867
2065,868
2067,869
2068,870
2069,871
2073,872
3948,872
2074,873
2473,873
2077,874
3063,874
3339,874
4092,874
4491,874
2080,875
3042,875
3870,875
4024,875
4159,875
4169,875
4574,875
2081,876
2092,877
2433,877
2093,878
2098,879
2107,880
2109,881
3128,881
2111,882
2356,882
2113,883
2114,884
3034,884
4607,884
2115,885
3709,885
2118,886
2120,887
2121,888
2123,889
3071,889
2125,890
2355,890
2134,892
2208,892
4575,892
2136,893
2143,894
2146,895
2148,896
2149,897
2151,898
2156,899
2160,900
2161,901
2622,901
3031,901
3700,901
2162,902
3695,902
2175,903
3567,903
2179,904
2182,905
2563,905
2876,905
2183,906
2184,907
2185,908
4902,908
2186,909
2188,910
2189,911
2195,912
4731,912
2197,913
3104,913
2201,914
2202,915
2684,915
3575,915
2203,916
2207,917
2212,918
2215,919
2362,919
2216,920
2217,921
2218,922
2409,922
2221,923
4909,923
2228,924
2664,924
2870,924
3308,924
2229,925
2230,926
2231,927
2401,927
2232,928
3113,928
4546,928
2234,929
2236,930
2239,931
3702,931
3707,931
2240,932
3612,932
2243,933
3920,933
3996,933
4069,933
4072,933
4411,933
4475,933
4493,933
2245,934
2676,934
3638,934
2247,935
3395,935
2250,936
2955,936
3185,936
2253,937
2255,938
2257,939
2339,939
3219,939
2259,940
2262,941
2264,942
2851,942
2265,943
2590,943
2822,943
3845,943
2266,944
3288,944
3584,944
4055,944
4339,944
4942,944
2267,945
2268,946
3628,946
2272,947
2273,948
2277,949
3303,949
2284,950
2289,951
2296,952
2853,952
3886,952
4035,952
2302,953
2303,954
2307,955
3295,955
2309,956
2812,956
3061,956
3315,956
3400,956
2310,957
4036,957
2316,958
2832,958
3875,958
2317,959
3347,959
4026,959
2318,960
3445,960
2319,961
2320,962
2823,962
3309,962
2321,963
2323,964
2326,965
2328,966
2333,967
2336,969
2337,970
2342,971
2346,972
2348,973
2349,974
2350,975
2351,976
2352,977
2354,978
2360,979
3144,979
2367,980
2372,981
2375,982
2377,983
2379,984
3406,984
3442,984
2380,985
2381,986
4301,986
2382,987
2502,987
2383,988
2384,989
2412,989
3136,989
2385,990
2386,991
2391,992
2400,993
2569,993
2403,994
3675,994
2411,995
2420,996
2422,997
2702,997
2424,998
2427,999
2429,1000
3311,1000
2432,1001
2656,1001
3981,1001
2434,1002
3307,1002
2439,1003
2440,1004
2787,1004
4136,1004
2442,1005
2788,1005
2445,1006
2448,1008
2454,1009
2457,1010
3151,1010
3826,1010
4872,1010
2459,1011
2461,1012
2732,1012
3265,1012
2462,1013
2463,1014
2466,1015
2739,1015
2468,1016
2469,1017
2472,1018
2478,1020
2480,1021
2481,1022
2482,1023
4125,1023
2483,1024
2828,1024
3733,1024
2484,1025
2485,1026
2488,1027
2495,1028
2498,1029
3041,1029
2501,1030
2506,1031
2507,1032
2508,1033
2511,1034
2669,1034
2512,1035
2513,1036
547,1037
600,1037
765,1037
849,1037
1086,1037
1646,1037
1686,1037
2514,1037
2515,1038
2516,1039
2519,1040
2520,1041
2521,1042
3912,1042
2522,1043
3124,1043
2523,1044
2525,1045
2527,1046
2529,1047
2530,1048
3995,1048
2531,1049
2532,1050
2616,1050
2533,1051
3923,1051
2537,1052
3321,1052
2538,1053
3166,1053
3393,1053
2539,1054
3003,1054
2541,1055
2546,1056
2550,1057
2551,1058
2556,1059
2558,1060
3626,1060
2560,1061
2562,1062
2564,1063
2984,1063
3096,1063
2565,1064
2567,1065
2570,1066
2571,1067
2649,1067
2574,1068
2575,1069
2576,1070
2577,1071
2579,1072
4908,1072
2581,1073
2582,1074
2584,1075
2667,1075
2809,1075
3388,1075
3397,1075
4058,1075
4172,1075
2586,1076
2587,1077
2588,1078
2593,1081
2720,1081
2594,1082
2597,1083
2598,1084
2611,1086
2613,1087
2615,1088
3691,1088
2626,1090
2909,1090
2627,1091
4316,1091
2632,1092
2633,1093
4650,1093
2634,1094
2638,1095
2642,1096
4354,1096
2644,1097
2646,1098
3490,1098
3495,1098
4183,1098
4438,1098
2648,1099
4972,1099
2650,1100
2653,1101
2897,1101
2654,1102
3460,1102
3832,1102
4889,1102
2655,1103
2657,1104
2660,1105
3043,1105
3500,1105
2662,1106
2663,1107
2666,1108
2957,1108
2670,1109
3571,1109
2671,1110
2672,1111
2674,1112
2675,1113
2677,1114
2678,1115
4544,1115
2680,1116
2810,1116
2682,1117
3112,1117
3402,1117
4037,1117
2685,1118
2686,1119
2783,1119
2687,1120
2688,1121
3257,1121
2689,1122
2690,1123
3441,1123
2691,1124
2692,1125
2911,1125
2693,1126
2901,1126
3150,1126
2694,1127
2697,1128
2698,1129
2700,1130
2705,1131
4155,1131
2708,1132
4061,1132
4079,1132
2709,1133
2711,1134
4883,1134
2712,1135
2713,1136
2827,1136
2714,1137
2715,1138
3317,1138
3641,1138
3985,1138
4566,1138
2716,1139
2719,1140
3020,1140
2721,1141
2723,1142
2725,1143
2727,1144
2939,1144
2729,1145
2892,1145
3780,1145
4424,1145
4557,1145
2730,1146
2731,1147
2733,1148
2735,1149
2738,1150
2740,1151
2741,1152
2745,1154
2746,1155
2747,1156
3648,1156
4207,1156
2748,1157
2749,1158
2750,1159
2752,1161
2753,1162
2754,1163
2755,1164
2757,1165
2759,1166
2760,1167
2762,1168
2908,1168
3275,1168
2766,1169
2767,1170
2768,1171
2777,1172
3134,1172
2780,1173
3582,1173
3843,1173
2791,1174
3367,1174
3492,1174
3592,1174
2792,1175
2793,1176
2794,1177
3287,1177
2798,1178
2800,1179
2802,1180
2803,1181
4100,1181
2804,1182
4382,1182
2805,1183
3306,1183
4549,1183
2808,1184
2811,1185
2813,1186
2815,1187
2817,1188
4492,1188
2818,1189
2842,1190
3291,1190
2843,1191
3087,1191
2844,1192
2847,1193
2848,1194
2850,1195
2852,1196
3665,1196
2854,1197
2855,1198
2856,1199
2857,1200
3947,1200
2859,1201
2861,1202
4431,1202
2865,1203
3777,1203
4149,1203
4345,1203
4740,1203
2866,1204
3062,1204
2867,1205
2868,1206
3806,1206
2869,1207
3210,1207
5026,1207
2872,1208
2873,1209
2874,1210
2875,1211
2877,1212
5027,1212
2880,1213
2882,1214
2885,1215
2886,1216
2890,1217
2893,1218
2894,1219
2900,1220
2903,1221
3250,1221
3515,1221
3781,1221
3813,1221
4869,1221
4943,1221
2904,1222
2905,1223
2907,1224
3620,1224
2910,1225
2912,1226
2913,1227
3516,1227
2915,1228
2916,1229
3239,1229
2926,1231
2928,1232
2930,1233
3162,1233
3448,1233
4215,1233
2936,1234
3381,1234
4770,1234
2937,1235
2938,1236
2956,1236
3201,1236
2940,1237
3114,1237
3731,1237
3751,1237
2941,1238
2942,1239
2944,1240
2947,1241
2948,1242
2958,1243
4196,1243
2959,1244
2961,1245
2965,1246
2973,1247
2976,1248
2977,1249
2978,1250
2979,1251
2980,1252
3229,1252
2981,1253
3598,1253
3603,1253
3926,1253
2986,1254
3344,1254
3470,1254
2988,1255
2991,1256
2992,1257
2993,1258
2994,1259
2995,1260
3860,1260
4106,1260
2997,1261
4433,1261
2998,1262
4163,1262
3000,1263
3005,1264
4121,1264
3006,1265
3007,1266
3010,1267
3012,1268
3013,1269
3015,1270
3228,1270
3016,1271
3019,1272
3021,1273
4748,1273
3022,1274
3023,1275
3026,1276
3033,1277
3035,1278
3044,1279
3048,1280
3050,1281
3052,1282
3053,1283
3055,1284
3156,1284
3058,1285
3060,1286
3065,1287
3730,1287
3066,1288
3067,1289
4187,1289
3068,1290
3216,1290
3069,1291
3072,1292
3273,1292
3073,1293
3074,1294
3075,1295
3076,1296
3345,1296
3078,1297
3082,1299
3084,1301
3086,1302
3088,1303
3089,1304
3091,1305
3092,1306
3098,1306
3354,1306
3698,1306
4774,1306
3095,1307
3289,1307
4059,1307
3102,1308
3108,1309
3900,1309
3110,1310
3115,1311
3241,1311
3116,1312
3117,1313
4075,1313
4086,1313
3120,1314
3531,1314
4664,1314
3122,1315
3127,1316
3130,1317
3133,1319
3476,1319
3135,1320
3137,1321
3138,1322
4170,1322
3143,1323
3148,1324
3152,1325
3153,1326
4367,1326
4978,1326
3154,1327
3155,1328
3158,1329
3159,1330
3705,1330
3160,1331
3163,1332
3168,1333
3172,1334
3173,1335
3177,1336
3181,1339
3182,1340
3183,1341
3945,1341
3184,1342
3186,1343
3812,1343
3188,1344
3189,1345
3513,1345
4910,1345
5022,1345
3190,1346
3191,1347
3192,1348
3195,1349
3196,1350
3198,1351
3200,1352
3202,1353
4101,1353
4407,1353
3205,1354
3209,1355
3212,1356
3213,1357
3883,1357
3214,1358
3921,1358
3218,1359
3220,1360
4413,1360
3221,1361
3637,1361
3222,1362
3223,1363
3224,1364
3225,1365
3226,1366
3227,1367
3230,1368
3231,1369
3233,1370
3235,1371
3236,1372
3237,1373
3238,1374
3240,1375
3242,1376
3770,1376
3244,1378
3245,1379
3247,1380
3248,1381
3249,1382
3251,1383
3252,1384
3504,1384
3663,1384
3253,1385
3254,1386
3649,1386
3255,1387
3258,1388
3260,1389
3262,1390
3264,1391
3956,1391
3266,1392
3267,1393
3268,1394
4078,1394
3270,1396
3274,1397
3276,1398
3277,1399
3511,1399
3280,1400
3284,1401
3290,1402
3293,1403
3296,1404
3298,1405
3766,1405
3299,1406
3302,1407
3305,1408
3668,1408
3310,1409
3312,1410
3313,1411
3314,1412
3316,1413
3319,1414
3320,1415
3323,1417
3324,1418
3325,1419
3326,1420
3327,1421
3329,1423
3331,1424
3334,1425
3335,1426
3336,1427
3337,1428
3340,1429
3341,1430
3342,1431
3343,1432
3348,1433
3664,1433
3744,1433
4434,1433
3349,1434
3350,1435
3351,1436
3353,1437
3355,1438
3357,1439
3358,1440
3362,1441
3365,1442
3965,1442
3366,1443
3368,1444
3370,1445
3372,1446
3373,1447
3374,1448
3376,1449
3380,1450
3382,1451
3384,1452
3386,1453
3387,1454
3536,1454
3389,1455
3563,1455
4093,1455
4565,1455
4854,1455
3391,1456
4781,1456
3396,1457
3399,1458
3404,1460
3407,1461
4689,1461
3408,1462
3409,1463
3410,1464
4932,1464
3411,1465
3412,1466
3503,1466
3413,1467
3414,1468
3416,1469
3417,1470
3421,1472
3422,1473
4034,1473
4462,1473
3423,1474
3427,1476
3429,1477
4766,1477
3432,1478
3433,1479
3434,1480
3437,1481
3438,1482
3440,1483
3824,1483
4552,1483
3443,1484
4534,1484
3446,1485
3447,1486
3450,1487
3452,1488
3455,1490
3456,1491
3457,1492
3459,1493
3461,1494
3463,1495
3465,1496
3873,1496
3466,1497
3473,1497
3484,1497
3763,1497
4048,1497
4615,1497
134,1498
246,1498
602,1498
2549,1498
2821,1498
3472,1498
3475,1499
3483,1500
3487,1501
3488,1502
3496,1503
3498,1504
3501,1505
3507,1506
3509,1507
3811,1507
3514,1508
3517,1509
3634,1509
3518,1510
3519,1511
3522,1512
3525,1513
3526,1514
3527,1515
3530,1516
3532,1517
4266,1517
3533,1518
3534,1519
3535,1520
3537,1521
3539,1522
3540,1523
3542,1524
3545,1525
3546,1526
3548,1528
3549,1529
3550,1530
3553,1531
3556,1532
3558,1533
3559,1534
3565,1535
3566,1536
3569,1537
3570,1538
4945,1538
3572,1539
3573,1540
3574,1541
3577,1542
3579,1543
3897,1543
3585,1544
3669,1544
3586,1545
3589,1546
3591,1547
3597,1548
3753,1548
4886,1548
3601,1549
3602,1550
3607,1551
3609,1552
3611,1553
3613,1554
3614,1555
3615,1556
3616,1557
3617,1558
3618,1559
3621,1560
3622,1561
4190,1561
3623,1562
3625,1563
3783,1563
4284,1563
3627,1564
4238,1564
4455,1564
3629,1565
3630,1566
3914,1566
3631,1567
3831,1567
3973,1567
3992,1567
3633,1568
3635,1569
3636,1570
3640,1571
3642,1572
3969,1572
3994,1572
4389,1572
4688,1572
3643,1573
3645,1574
3646,1575
3647,1576
3650,1577
4346,1577
3654,1579
3656,1580
3657,1581
3659,1582
3660,1583
3661,1584
3666,1585
3671,1586
3673,1587
3677,1588
3678,1589
3680,1591
4331,1591
4337,1591
3682,1592
4564,1592
3685,1594
3686,1595
3687,1596
3688,1597
3690,1598
4217,1598
4303,1598
4517,1598
3692,1599
3693,1600
3694,1601
3696,1602
3699,1603
3701,1604
3703,1605
3706,1606
3708,1607
3711,1608
3713,1609
3716,1610
3718,1611
4984,1611
3721,1612
3722,1613
129,1614
176,1614
398,1614
501,1614
3111,1614
3723,1614
4255,1614
4896,1614
3724,1615
3725,1616
3726,1617
3727,1618
4840,1618
3729,1619
3734,1620
4797,1620
3735,1621
4509,1621
4527,1621
3736,1622
3737,1623
3739,1624
3740,1625
3743,1626
3746,1627
3748,1628
3750,1630
3752,1631
4085,1631
4569,1631
3754,1632
3918,1632
4181,1632
3755,1633
3756,1634
3758,1635
3759,1636
3760,1637
3762,1638
3764,1639
3765,1640
3771,1641
3773,1642
3774,1643
4199,1643
3775,1644
3778,1645
3782,1646
4692,1646
3784,1647
4292,1647
3785,1648
4793,1648
3786,1649
3787,1650
3790,1651
3791,1652
3792,1653
3793,1654
3794,1655
3795,1656
3796,1657
4742,1657
3797,1658
3800,1659
3802,1660
4794,1660
3804,1661
4657,1661
3807,1662
3809,1663
3810,1664
3814,1665
3816,1666
3817,1667
3819,1668
3821,1670
3823,1671
3827,1672
3828,1673
3829,1674
3833,1675
3834,1676
3835,1677
3836,1678
3837,1679
3838,1680
3839,1681
3840,1682
3841,1683
3846,1684
3913,1684
3851,1685
4498,1685
3852,1686
3854,1687
4556,1687
3857,1689
3859,1691
4103,1691
4662,1691
3862,1693
3863,1694
3864,1695
3865,1696
3866,1697
3867,1698
3869,1699
3871,1700
3874,1701
4658,1701
3878,1702
3879,1703
3891,1704
3894,1705
3895,1706
3937,1706
3896,1707
3898,1708
4070,1708
4156,1708
4477,1708
3902,1709
3904,1710
3905,1711
3906,1712
3910,1713
3911,1713
3915,1714
3919,1715
4420,1715
3922,1716
4867,1716
3924,1717
3927,1718
3929,1719
4045,1719
3931,1720
3932,1721
3933,1722
3934,1723
3935,1724
3936,1725
3938,1726
3940,1727
3942,1728
3949,1730
3951,1732
3955,1734
3958,1735
3959,1736
3960,1737
3961,1738
3962,1739
3999,1739
4985,1739
5038,1739
3964,1740
3966,1741
3967,1742
3971,1743
4158,1743
4168,1743
3972,1744
3974,1745
3975,1746
4219,1746
4222,1746
3976,1747
3977,1748
3978,1749
3979,1750
3986,1752
3987,1753
3991,1754
3993,1755
4062,1755
4077,1755
4371,1755
3997,1756
3998,1757
4003,1758
4005,1759
4006,1760
4007,1761
4009,1763
4011,1764
4013,1765
4014,1766
4015,1767
4017,1768
4018,1769
4019,1770
4275,1770
4287,1770
4021,1771
4022,1772
4023,1773
4025,1774
4027,1775
4028,1776
4029,1777
4031,1778
4032,1779
4033,1780
4578,1780
4038,1781
4039,1782
4040,1783
4042,1784
4166,1784
4390,1784
4482,1784
4043,1785
4044,1786
4046,1787
4049,1788
4050,1789
4146,1789
4388,1789
4405,1789
4825,1789
4053,1790
4057,1791
4063,1792
4370,1792
4065,1793
4066,1794
4071,1795
4074,1796
4076,1797
4081,1798
4084,1800
4087,1801
4244,1801
4090,1802
4091,1803
4094,1804
4095,1805
4096,1806
4098,1807
4294,1807
4099,1808
4605,1808
4107,1809
4108,1810
4109,1811
4110,1812
4111,1813
4231,1813
4112,1814
4113,1815
4789,1815
4115,1816
4117,1817
4118,1818
4122,1819
4123,1820
4124,1821
4126,1822
4127,1823
4128,1824
4130,1825
4131,1826
4132,1827
4134,1828
4473,1828
4135,1829
4137,1830
4138,1831
4479,1831
4139,1832
4140,1833
4141,1834
4143,1835
4144,1836
4147,1837
4148,1838
4150,1839
4153,1840
4154,1841
4157,1842
4161,1843
4162,1844
4663,1844
4164,1845
4167,1847
4171,1848
4385,1848
4173,1849
4175,1850
4795,1850
4176,1851
4177,1852
4760,1852
4178,1853
4179,1854
4180,1855
4182,1856
4185,1857
4186,1858
4188,1859
4679,1859
4193,1861
4194,1862
4195,1863
4197,1864
4198,1865
4201,1866
4202,1867
4204,1868
4205,1869
4206,1870
4208,1871
4210,1872
4211,1873
4212,1874
4214,1875
4216,1876
4218,1877
4220,1878
4224,1879
4928,1879
4225,1880
4228,1881
4230,1882
4232,1883
4711,1883
5043,1883
4233,1884
4234,1885
4235,1886
4236,1887
4237,1888
4239,1889
4240,1890
4406,1890
4242,1892
4245,1893
4246,1894
4247,1895
4249,1896
4780,1896
4252,1897
4254,1898
4256,1899
4259,1900
4727,1900
4261,1901
4724,1901
4956,1901
5019,1901
4262,1902
4263,1903
4264,1904
4265,1905
4270,1906
4359,1906
4639,1906
4271,1907
4273,1908
4274,1909
4276,1910
4277,1911
4281,1912
4285,1913
4286,1914
4288,1915
4290,1916
4291,1917
4833,1917
4834,1917
4293,1918
4295,1919
4297,1920
4298,1921
4299,1922
4300,1923
4302,1924
4306,1925
4307,1926
4308,1927
4310,1928
4311,1929
4312,1930
4313,1931
4315,1932
4318,1933
4319,1934
4320,1935
4321,1936
4322,1937
4323,1938
4324,1939
4326,1940
4327,1941
4329,1942
4330,1943
4333,1944
4334,1945
4335,1946
4336,1947
4340,1948
4341,1949
4342,1950
4343,1951
4344,1952
4348,1953
4349,1954
4350,1955
4352,1956
4355,1957
4356,1958
4357,1959
4361,1960
4362,1961
4363,1962
4381,1962
4364,1963
4365,1964
4366,1965
4368,1966
4369,1967
4372,1968
4373,1969
4374,1970
4375,1971
4377,1972
4378,1973
4379,1974
4383,1975
4384,1976
4386,1977
4387,1978
4391,1979
4392,1980
4393,1981
4394,1982
4396,1984
4398,1985
4400,1987
4401,1988
4403,1989
4404,1990
4415,1991
4417,1993
4418,1994
4419,1995
4421,1996
4423,1997
4425,1998
4426,1999
4427,2000
4428,2001
4429,2002
4430,2003
4432,2004
4435,2005
4436,2006
4437,2007
4439,2008
4440,2009
4676,2009
4441,2010
4442,2011
4443,2012
4444,2013
4445,2014
4446,2015
4448,2016
4449,2017
4450,2018
4451,2019
4452,2020
4453,2021
4454,2022
4456,2023
4457,2024
4458,2025
4460,2026
4463,2027
4745,2027
4464,2028
4465,2029
4466,2030
4469,2031
4470,2032
4471,2033
4472,2034
4474,2035
4478,2036
4480,2037
4481,2038
4488,2039
4489,2040
4495,2041
4644,2041
4496,2042
4500,2043
4501,2044
4502,2045
4504,2046
4505,2047
4506,2048
4507,2049
4508,2050
4510,2051
4511,2052
4513,2053
4514,2054
4515,2055
4516,2056
4519,2057
4520,2058
4521,2059
4522,2060
4523,2061
4524,2062
4525,2063
4526,2064
4528,2065
4529,2066
4530,2067
4532,2068
4535,2069
4539,2070
4540,2071
4541,2072
4543,2073
4545,2074
4547,2075
4548,2076
4550,2077
4553,2078
4554,2079
4555,2080
4559,2081
4560,2082
4561,2083
4562,2084
4563,2085
4567,2086
4568,2087
4571,2088
4572,2089
4573,2090
4577,2091
4580,2093
4581,2094
4582,2095
4583,2096
4927,2096
4584,2097
4586,2098
4587,2099
4588,2100
4589,2101
4591,2102
4592,2103
4593,2104
4594,2105
4595,2106
4681,2106
4596,2107
4598,2108
4599,2109
4601,2110
4602,2111
4603,2112
4604,2113
4606,2114
4608,2115
4609,2116
4610,2117
4611,2118
4612,2119
4613,2120
4614,2121
4616,2122
4617,2123
4618,2124
4619,2125
4620,2126
4624,2126
4621,2127
4622,2128
4623,2129
4625,2130
4626,2131
4627,2132
4628,2133
4629,2134
4630,2135
4631,2136
4633,2137
4634,2138
4636,2139
4637,2140
4915,2140
4638,2141
4640,2142
4641,2143
4642,2144
4645,2145
4647,2146
4651,2147
4754,2147
4652,2148
4653,2149
4654,2150
4656,2151
4659,2152
4660,2153
4661,2154
4665,2155
4666,2156
4667,2157
4669,2158
4670,2159
4671,2160
4673,2161
4674,2162
4677,2163
4680,2164
5008,2164
4685,2165
4687,2166
4690,2167
4693,2168
4694,2169
4697,2170
4698,2171
4699,2172
4700,2173
4701,2174
4702,2175
4703,2176
4704,2177
4705,2178
4706,2179
4707,2180
4708,2181
4709,2182
4712,2183
4713,2184
4714,2185
4715,2186
4716,2187
4765,2187
4717,2188
4718,2189
4719,2190
4721,2191
4722,2192
4723,2193
4725,2194
4838,2194
4726,2195
4728,2196
4729,2197
4730,2198
4732,2199
4733,2200
4734,2201
4735,2202
4739,2202
4736,2203
4737,2204
4738,2205
4864,2205
4741,2206
4743,2207
4744,2208
4746,2209
4980,2209
4747,2210
4749,2211
4750,2212
4752,2213
4755,2214
4756,2215
4757,2216
4758,2217
4759,2218
4761,2219
4764,2220
4767,2221
4768,2222
4769,2223
4771,2224
4772,2225
4773,2226
4775,2227
4776,2228
4884,2228
4777,2229
4778,2230
4783,2231
4784,2232
4785,2233
4786,2234
4787,2235
4788,2236
4790,2237
4791,2238
4798,2239
4800,2240
4801,2241
4802,2242
4803,2243
4806,2244
4808,2245
4809,2246
4810,2247
4811,2248
4812,2249
4813,2250
4815,2251
4816,2252
4817,2253
4818,2254
4819,2255
4821,2256
4824,2257
4826,2258
4827,2259
4829,2260
4832,2261
4835,2262
4836,2263
4953,2263
4837,2264
4839,2265
4841,2266
4842,2267
4844,2268
4845,2269
4846,2270
4847,2271
4848,2272
4850,2274
4851,2275
4852,2276
4855,2277
4857,2278
4859,2279
4860,2280
4862,2281
4863,2282
4865,2283
4866,2284
4868,2285
4871,2286
4873,2287
4874,2288
4875,2289
4876,2290
4877,2291
4878,2292
4879,2293
4880,2294
4881,2295
4882,2296
4885,2297
4887,2298
4888,2299
4890,2300
4891,2301
4892,2302
4893,2303
4899,2305
4900,2306
4901,2307
4904,2308
4905,2309
4907,2310
4911,2311
4912,2312
4913,2313
4914,2314
4916,2315
4917,2316
4918,2317
4919,2318
4920,2319
4921,2320
4922,2321
4923,2322
4925,2323
4926,2324
4929,2325
4930,2326
4933,2327
4934,2328
4935,2329
4936,2330
4938,2331
4939,2332
4940,2333
4941,2334
4944,2335
4946,2336
4947,2337
4948,2338
4949,2339
4950,2340
4951,2340
4954,2341
4955,2342
4957,2343
4959,2344
4960,2345
4962,2346
4963,2347
4964,2348
4965,2349
4966,2350
4967,2351
4968,2352
4969,2353
4970,2354
4971,2355
4973,2356
4975,2357
4976,2358
4977,2359
4979,2360
4981,2361
4982,2362
4983,2363
4986,2364
4987,2365
4988,2366
4989,2367
4990,2368
4991,2369
4992,2370
4993,2371
4994,2372
4995,2373
4996,2374
4997,2375
4999,2376
5000,2377
5001,2378
5018,2378
5003,2379
5004,2380
5005,2381
5006,2382
5011,2382
5007,2383
5010,2384
5014,2385
5017,2386
5020,2387
5021,2388
5023,2389
5024,2390
5025,2391
5028,2392
5029,2393
5030,2394
5031,2395
5032,2396
5033,2397
5034,2398
5035,2399
5037,2400
5039,2401
5041,2402
5042,2403
